id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/764f926b-598f-458e-84c4-5cc13c2302e5,Merika Coleman,Democratic,57,lower,Merika,Coleman,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Coleman_57.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100538&OID_PERSON=4461,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100538&OID_PERSON=4461;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 537-A;11 S. Union Street;Montgomery, AL 36130",merika.coleman@alhouse.gov,334-261-0589,,,,,,,,,
ocd-person/6308bf76-ac79-4260-89fe-24ed2ba51d86,Mike Ball,Republican,10,lower,Mike,Ball,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Ball_10.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100490&OID_PERSON=4454,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100490&OID_PERSON=4454;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 401-A;11 S. Union Street;Montgomery, AL 36130",mikeball@knology.net,334-261-0483,,,,,,,,,
ocd-person/fc14c612-4ebd-4e88-a8d0-5a851db1c88a,Mike Holmes,Republican,31,lower,Mike,Holmes,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Holmes_31.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100512&OID_PERSON=7546,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100512&OID_PERSON=7546;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 527-A;11 S. Union Street;Montgomery, AL 36130",mike.holmes@alhouse.gov,334-261-0595,,,,,,,,,
ocd-person/b63580c7-3421-4c05-84a0-4641fe46e0c1,Mike Jones,Republican,92,lower,Mike,Jones,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Jones_92.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100574&OID_PERSON=6671,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100574&OID_PERSON=6671;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 519;11 S. Union Street;Montgomery, AL 36130",mljatty@gmail.com,334-261-0573,,,,,,,,,
ocd-person/947c7906-7825-442f-9241-d777b9bbe999,Napoleon Bracy,Democratic,98,lower,Napoleon,Bracy,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Bracy_98.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100580&OID_PERSON=6657,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100580&OID_PERSON=6657;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 540-A;11 S. Union Street;Montgomery, AL 36130",,334-261-0556,,,,,,,,,
ocd-person/097b764f-5d8c-462e-a962-3330c50721a4,Nathaniel Ledbetter,Republican,24,lower,Nathaniel,Ledbetter,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Ledbetter_24.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100504&OID_PERSON=7698,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100504&OID_PERSON=7698;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 401-G;11 S. Union Street;Montgomery, AL 36130",nathaniel.ledbetter@alhouse.gov,334-261-9506,,,,,,,,,
ocd-person/dc6e41ae-d1b3-47c7-b225-1d5ec88a9fdc,Neil Rafferty,Democratic,54,lower,Neil,Rafferty,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Rafferty_54.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100535&OID_PERSON=8503,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100535&OID_PERSON=8503;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 539-E;11 S. Union Street;Montgomery, AL 36130",,334-261-0543,,,,,,,,,
ocd-person/95e63d6f-1815-4364-8817-0d26e360013f,Parker Moore,Republican,4,lower,Parker,Moore,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Moore_4.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100484&OID_PERSON=8461,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100484&OID_PERSON=8461;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 417-E;11 S. Union Street;Montgomery, AL 36130",,334-261-0579,,,,,,,,,
ocd-person/37a5dfa8-e69f-4567-b8c0-3ea35a69f181,Paul W. Lee,Republican,86,lower,Paul W.,Lee,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Lee_86.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100568&OID_PERSON=6672,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100568&OID_PERSON=6672;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 410-F;11 S. Union Street;Montgomery, AL 36130",Pleed86@gmail.com,334-261-0488,,,,,,,,,
ocd-person/7c93c20f-6b0b-4743-8118-3cb4e9194c26,Pebblin W. Warren,Democratic,82,lower,Pebblin W.,Warren,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Warren_82.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100564&OID_PERSON=5238,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100564&OID_PERSON=5238;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 517-B;11 S. Union Street;Montgomery, AL 36130",tiger9127@bellsouth.net,334-261-0541,,,,,,,,,
ocd-person/a84a3fe8-5444-4db3-9f64-06ea0cba0e90,Phillip Pettus,Republican,1,lower,Phillip,Pettus,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Pettus_1.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100481&OID_PERSON=7700,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100481&OID_PERSON=7700;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 524-C;11 S. Union Street;Montgomery, AL 36130",phillip.pettus@alhouse.gov,334-261-0591,,,,,,,,,
ocd-person/b1e60061-fb98-4c20-8532-b734d08cdbc3,Prince Chestnut,Democratic,67,lower,Prince,Chestnut,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Chestnut_67.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100549&OID_PERSON=8261,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100549&OID_PERSON=8261;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 537-E;11 S. Union Street;Montgomery, AL 36130",prince.chestnut@alhouse.gov,334-261-0598,,,,,,,,,
ocd-person/da8020e0-ef1a-4617-93c4-dfdbef0bd3ce,Priscilla Dunn,Democratic,19,upper,Priscilla,Dunn,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Dunn_19.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100462&OID_PERSON=3298,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100462&OID_PERSON=3298;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 737;11 S. Union Street;Montgomery, AL 36130",,334-261-0793,,,,,,,,,
ocd-person/bb0df749-d86f-4dfd-b27e-41bbb1b41f63,Proncey Robertson,Republican,7,lower,Proncey,Robertson,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Robertson_7.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100487&OID_PERSON=8491,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100487&OID_PERSON=8491;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 404;11 S. Union Street;Montgomery, AL 36130",,334-261-0454,,,,,,,,,
ocd-person/2b07eb25-57d7-4c49-b24f-3857d330482c,Ralph Howard,Democratic,72,lower,Ralph,Howard,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Howard_72.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100554&OID_PERSON=5283,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100554&OID_PERSON=5283;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 525-B;11 S. Union Street;Montgomery, AL 36130",ralph.howard@alhouse.gov,334-261-0559,,,,,,,,,
ocd-person/87484b9e-8b03-4b92-90a9-0de7b51d1240,Randall Shedd,Republican,11,lower,Randall,Shedd,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Shedd_11.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100491&OID_PERSON=7404,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100491&OID_PERSON=7404;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 524-A;11 S. Union Street;Montgomery, AL 36130",randall.shedd@alhouse.gov,334-261-0530,,,,,,,,,
ocd-person/040b7935-b32a-4d6d-9fa4-ec86e5ffd303,Randy Price,Republican,13,upper,Randy,Price,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Price_13.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100456&OID_PERSON=8484,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100456&OID_PERSON=8484;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite732;11 S. Union Street;Montgomery, AL 36130",,334-261-0874,,,,,,,,,
ocd-person/451a4cb7-3585-46d3-86c7-61b345f7a601,Randy Wood,Republican,36,lower,Randy,Wood,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Wood_36.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100517&OID_PERSON=4457,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100517&OID_PERSON=4457;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 417-H;11 S. Union Street;Montgomery, AL 36130",rwoodsr36@cableone.net,334-261-0552,,,,,,,,,
ocd-person/bd08d7a5-b1f3-484f-80c1-bddf2d636413,Reed Ingram,Republican,75,lower,Reed,Ingram,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Ingram_75.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100557&OID_PERSON=6167,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100557&OID_PERSON=6167;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 527-B;11 S. Union Street;Montgomery, AL 36130",reedingram75@gmail.com,334-261-0507,,,,,,,,,
ocd-person/e95b6e20-1207-4cdc-9875-15d14bfd72d2,Rex Reynolds,Republican,21,lower,Rex,Reynolds,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Reynolds_21.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100501&OID_PERSON=8445,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100501&OID_PERSON=8445;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 524-D;11 S. Union Street;Montgomery, AL 36130",rex.reynolds@alhouse.gov,334-261-0571,,,,,,,,,
ocd-person/d9d5a3a8-71f6-4c2e-8805-3fa715b315f4,Rhett Marques,Republican,91,lower,Rhett,Marques,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Marques_91.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100573&OID_PERSON=8513,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100573&OID_PERSON=8513;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 422;11 S. Union Street;Montgomery, AL 36130",,334-261-0473,,,,,,,,,
ocd-person/6e9a21cb-0685-4943-bb00-c90f9f6b349f,Rich Wingo,Republican,62,lower,Rich,Wingo,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Wingo_62.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100544&OID_PERSON=7708,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100544&OID_PERSON=7708;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 400-C;11 S. Union Street;Montgomery, AL 36130",rich@blackwaterresources.com,334-261-0481,,,,,,,,,
ocd-person/7e00e45e-24bf-4939-83b8-a56a90e3ea61,Ritchie Whorton,Republican,22,lower,Ritchie,Whorton,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Whorton_22.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100502&OID_PERSON=7705,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100502&OID_PERSON=7705;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 526-C;11 S. Union Street;Montgomery, AL 36130",ritchiewhorton@gmail.com,334-261-0553,,,,,,,,,
ocd-person/2a270e80-f041-4068-aae3-2d636cefee51,Rod Scott,Democratic,55,lower,Rod,Scott,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Scott_55.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100536&OID_PERSON=5537,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100536&OID_PERSON=5537;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 425;11 S. Union Street;Montgomery, AL 36130",rodhscott@gmail.com,334-261-0452,,,,,,,,,
ocd-person/3b925820-55f7-4d24-b4df-d924fd3d1bf7,Rodger M. Smitherman,Democratic,18,upper,Rodger M.,Smitherman,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Smitherman_18.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100461&OID_PERSON=1139,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100461&OID_PERSON=1139;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 737;11 S. Union Street;Montgomery, AL 36130",rodger.smitherman@alsenate.gov,334-261-0870,334-353-8255,,,,,,,,
ocd-person/9c1b2b35-8f0c-4812-a14e-864944729d12,Rodney Sullivan,Republican,61,lower,Rodney,Sullivan,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Sullivan_61.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100542&OID_PERSON=8504,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100542&OID_PERSON=8504;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 403-A;11 S. Union Street;Montgomery, AL 36130",,334-261-0403,,,,,,,,,
ocd-person/721421f8-e118-4163-bae9-72f3662696e9,Rolanda Hollis,Democratic,58,lower,Rolanda,Hollis,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Hollis_58.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100539&OID_PERSON=8220,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100539&OID_PERSON=8220;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 536-D;11 S. Union Street;Montgomery, AL 36130",rolanda.hollis@alhouse.gov,334-261-9520,,,,,,,,,
ocd-person/fa7fcbf2-2bcd-4ead-89aa-5258d59e3202,Ron Johnson,Republican,33,lower,Ron,Johnson,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Johnson_33.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100514&OID_PERSON=1090,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100514&OID_PERSON=1090;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 413-B;11 S. Union Street;Montgomery, AL 36130",ronald.johnson@alhouse.gov,334-261-0477,,,,,,,,,
ocd-person/21753744-c2a0-45d4-90f8-3d4082c794d4,Sam Givhan,Republican,7,upper,Sam,Givhan,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Givhan_7.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100450&OID_PERSON=8482,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100450&OID_PERSON=8482;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite731;11 S. Union Street;Montgomery, AL 36130",,334-261-0867,,,,,,,,,
ocd-person/1c825e04-ad1e-4009-a8d8-157abc001f3e,Sam Jones,Democratic,99,lower,Sam,Jones,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Jones_99.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100581&OID_PERSON=8515,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100581&OID_PERSON=8515;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 540-C;11 S. Union Street;Montgomery, AL 36130",,334-261-0963,,,,,,,,,
ocd-person/9877dd5b-c3ee-459f-bb8d-d9d954ae343c,Scott Stadthagen,Republican,9,lower,Scott,Stadthagen,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Stadthagen_9.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100489&OID_PERSON=8492,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100489&OID_PERSON=8492;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 401-F;11 S. Union Street;Montgomery, AL 36130",,334-261-0436,,,,,,,,,
ocd-person/6a24df4b-b8e2-449a-8f18-d12d15f2bc5b,Shane Stringer,Republican,102,lower,Shane,Stringer,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Stringer_102.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100584&OID_PERSON=8516,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100584&OID_PERSON=8516;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 524-F;11 S. Union Street;Montgomery, AL 36130",,334-261-0594,,,,,,,,,
ocd-person/9487b441-352c-43be-a2bb-8abc45e20671,Shay Shelnutt,Republican,17,upper,Shay,Shelnutt,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Shelnutt_17.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100460&OID_PERSON=7690,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100460&OID_PERSON=7690;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 735;11 S. Union Street;Montgomery, AL 36130",shay.sd17@gmail.com,334-261-0794,,,,,,,,,
ocd-person/6b191fda-698d-4061-8396-fef9771847ee,Steve Clouse,Republican,93,lower,Steve,Clouse,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Clouse_93.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100575&OID_PERSON=1035,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100575&OID_PERSON=1035;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 410-D;11 S. Union Street;Montgomery, AL 36130",steve.clouse@alhouse.gov,334-261-0488,,,,,,,,,
ocd-person/4f0a4d5d-b27a-4f33-b394-f27d306f8a42,Steve Hurst,Republican,35,lower,Steve,Hurst,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Hurst_35.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100516&OID_PERSON=3294,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100516&OID_PERSON=3294;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 427-K;11 S. Union Street;Montgomery, AL 36130",steve.hurst@alhouse.gov,334-261-0415,,,,,,,,,
ocd-person/dd765598-9bed-4301-9f49-7e06fffd7fce,Steve Livingston,Republican,8,upper,Steve,Livingston,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Livingston_8.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100451&OID_PERSON=7689,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100451&OID_PERSON=7689;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 731;11 S. Union Street;Montgomery, AL 36130",steve.livingston@alsenate.gov,334-261-0858,,,,,,,,,
ocd-person/e1aa6586-238c-43a2-83d2-18ae2a5cfcb9,Steve Mcmillan,Republican,95,lower,Steve,Mcmillan,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/McMillan_95.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100577&OID_PERSON=1037,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100577&OID_PERSON=1037;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 532;11 S. Union Street;Montgomery, AL 36130",bcld07@gmail.com,334-261-0523,,,,,,,,,
ocd-person/2ba6dc9a-31db-4371-9d69-7fa000e7a08a,Tashina Morris,Democratic,77,lower,Tashina,Morris,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Morris_77.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100559&OID_PERSON=8506,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100559&OID_PERSON=8506;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 543-B;11 S. Union Street;Montgomery, AL 36130",,334-261-0597,,,,,,,,,
ocd-person/902f0f81-a34c-4714-a3eb-bf563abbea96,Terri Collins,Republican,8,lower,Terri,Collins,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Collins_8.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100488&OID_PERSON=6661,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100488&OID_PERSON=6661;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 427-A;11 S. Union Street;Montgomery, AL 36130",terri@terricollins.org,334-261-0472,,,,,,,,,
ocd-person/89986bf9-b514-4727-add3-1d456f085061,Thad Mcclammy,Democratic,76,lower,Thad,Mcclammy,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/McClammy_76.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100558&OID_PERSON=1101,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100558&OID_PERSON=1101;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 534-A;11 S. Union Street;Montgomery, AL 36130",thadmcclammy@aol.com,334-261-0580,,,,,,,,,
ocd-person/3d737a2a-6fdf-4939-838d-4f035a647e23,Thomas Jackson,Democratic,68,lower,Thomas,Jackson,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Jackson_68.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100550&OID_PERSON=1088,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100550&OID_PERSON=1088;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 437-D;11 S. Union Street;Montgomery, AL 36130",thomas.jackson@alhouse.gov,334-261-0437,,,,,,,,,
ocd-person/2f934a90-dc27-4289-b571-36e80ea4384b,Tim Melson,Republican,1,upper,Tim,Melson,,,,,http://www.legislature.state.al.us/ALISWWW/Senate/Senator%20Pictures/Melson_1.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100444&OID_PERSON=7688,http://www.legislature.state.al.us/aliswww/ISD/ALSenator.aspx?OID_SPONSOR=100444&OID_PERSON=7688;http://www.legislature.state.al.us/aliswww/ISD/Senate/ALSenators.aspx,"Suite 735;11 S. Union Street;Montgomery, AL 36130",,334-261-0888,,,,,,,,,
ocd-person/04f7bd8e-094b-433c-9e91-7ebe64c75604,Tim Wadsworth,Republican,14,lower,Tim,Wadsworth,,,,,http://www.legislature.state.al.us/ALISWWW/House/Representative%20Pictures/Wadsworth_14.jpeg,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100494&OID_PERSON=7704,http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?OID_SPONSOR=100494&OID_PERSON=7704;http://www.legislature.state.al.us/aliswww/ISD/House/ALRepresentatives.aspx,"Suite 528-D;11 S. Union Street;Montgomery, AL 36130",wadsworth@centurytel.net,334-261-0554,,,,,,,,,
